geo,time,education,emp_high_tech,gdp,inv,migration,pop,pop_dens,tourists,unemp,wages
UKF2,2015,34.9,4.5,26624.823943661973,10958.438373333323,9.0,1130.7,362.8,510089.0,4.4,25124.92172086722
UKF2,2016,36.7,4.8,26624.823943661973,10958.438373333323,9.3,1145.4,367.5,738063.0,4.5,25124.92172086722
UKF2,2017,38.2,4.9,26624.823943661973,10958.438373333323,5.7,1149.7,371.5,624076.0,4.6,25124.92172086722
UKF2,2018,38.8,3.9,26624.823943661973,10958.438373333323,5.7,1145.0,374.6,624076.0,4.2,25124.92172086722
UKF2,2019,39.0,3.9,26624.823943661973,10958.438373333323,7.3,1153.9,367.5,624076.0,4.2,25124.92172086722
UKF3,2014,31.3,2.5,26624.823943661973,10958.438373333323,8.4,476.1,123.5,182022.0,4.6,25124.92172086722
UKF3,2015,32.1,2.3,26624.823943661973,10958.438373333323,9.3,440.9,124.6,190469.0,4.5,25124.92172086722
UKF3,2016,31.7,2.8,26624.823943661973,10958.438373333323,10.1,445.8,125.8,173575.0,4.3,25124.92172086722
UKF3,2017,33.6,2.5,26624.823943661973,10958.438373333323,7.6,442.1,126.7,182022.0,3.7,25124.92172086722
UKF3,2018,35.9,1.6,26624.823943661973,10958.438373333323,7.9,442.9,127.1,182022.0,4.2,25124.92172086722
UKF3,2019,34.4,1.8,26624.823943661973,10958.438373333323,8.4,437.5,125.8,182022.0,3.6,25124.92172086722
UKG1,2014,39.8,4.9,26624.823943661973,10958.438373333323,4.8,816.0,223.2,37672.5,4.4,25124.92172086722
UKG1,2015,43.9,3.8,26624.823943661973,10958.438373333323,5.6,808.1,224.5,75345.0,3.2,25124.92172086722
UKG1,2016,42.8,4.6,26624.823943661973,10958.438373333323,7.7,815.0,226.1,0.0,3.7,25124.92172086722
UKG1,2017,40.7,4.9,26624.823943661973,10958.438373333323,4.9,797.3,227.5,37672.5,2.9,25124.92172086722
UKG1,2018,42.8,4.9,26624.823943661973,10958.438373333323,6.6,817.0,228.7,37672.5,3.0,25124.92172086722
UKG1,2019,41.9,5.2,26624.823943661973,10958.438373333323,5.6,810.7,226.1,37672.5,2.9,25124.92172086722
UKG2,2014,31.3,3.0,26624.823943661973,10958.438373333323,2.7,984.1,256.6,320131.5,5.3,25124.92172086722
UKG2,2015,35.6,4.0,26624.823943661973,10958.438373333323,4.9,985.8,257.8,266561.0,4.6,25124.92172086722
UKG2,2016,34.4,4.2,26624.823943661973,10958.438373333323,5.9,987.8,259.4,373702.0,4.2,25124.92172086722
UKG2,2017,35.9,2.9,26624.823943661973,10958.438373333323,3.6,1004.1,260.7,320131.5,4.9,25124.92172086722
UKG2,2018,36.9,3.2,26624.823943661973,10958.438373333323,4.6,981.0,261.8,320131.5,3.7,25124.92172086722
UKG2,2019,39.1,3.7,26624.823943661973,10958.438373333323,4.6,982.6,259.4,320131.5,3.3,25124.92172086722
UKG3,2014,30.9,3.6,26624.823943661973,10958.438373333323,3.9,1787.2,3113.3,1655269.5,9.7,25124.92172086722
UKG3,2015,32.9,3.4,26624.823943661973,10958.438373333323,6.4,1801.1,3145.8,1391569.0,7.9,25124.92172086722
UKG3,2016,32.5,2.2,26624.823943661973,10958.438373333323,5.5,1827.0,3181.1,1918970.0,7.5,25124.92172086722
UKG3,2017,32.6,2.6,26624.823943661973,10958.438373333323,3.8,1838.4,3212.3,1655269.5,7.2,25124.92172086722
UKG3,2018,32.6,2.7,26624.823943661973,10958.438373333323,2.5,1842.4,3235.7,1655269.5,6.5,25124.92172086722
UKG3,2019,35.3,2.8,26624.823943661973,10958.438373333323,3.9,1859.9,3181.1,1655269.5,5.9,25124.92172086722
UKH1,2014,37.0,5.3,26624.823943661973,10958.438373333323,7.2,1525.8,194.7,1263258.5,5.0,25124.92172086722
UKH1,2015,35.6,5.4,26624.823943661973,10958.438373333323,6.4,1523.7,196.3,1019648.0,4.3,25124.92172086722
UKH1,2016,37.8,5.6,26624.823943661973,10958.438373333323,5.9,1529.0,197.8,1506869.0,3.8,25124.92172086722
UKH1,2017,38.0,6.0,26624.823943661973,10958.438373333323,5.7,1503.4,199.1,1263258.5,3.9,25124.92172086722
UKH1,2018,38.0,6.3,26624.823943661973,10958.438373333323,5.0,1514.3,200.1,1263258.5,3.5,25124.92172086722
UKH1,2019,39.1,6.0,26624.823943661973,10958.438373333323,5.9,1512.4,197.8,1263258.5,2.9,25124.92172086722
UKH2,2014,45.2,6.4,26624.823943661973,10958.438373333323,7.0,1148.8,623.9,957288.5,4.3,25124.92172086722
UKH2,2015,43.6,7.0,26624.823943661973,10958.438373333323,6.5,1145.1,631.4,715835.0,3.8,25124.92172086722
UKH2,2016,44.9,7.5,26624.823943661973,10958.438373333323,2.5,1146.9,637.4,1198742.0,4.1,25124.92172086722
UKH2,2017,45.1,6.8,26624.823943661973,10958.438373333323,5.3,1159.4,643.0,957288.5,3.7,25124.92172086722
UKH2,2018,46.4,6.6,26624.823943661973,10958.438373333323,2.5,1150.1,648.3,957288.5,2.9,25124.92172086722
UKH2,2019,47.3,7.2,26624.823943661973,10958.438373333323,5.3,1162.2,637.4,957288.5,2.7,25124.92172086722
UKH3,2014,31.1,3.2,26624.823943661973,10958.438373333323,7.4,1071.1,483.5,660300.0,6.2,25124.92172086722
UKH3,2015,32.5,3.0,26624.823943661973,10958.438373333323,6.8,1095.7,488.0,549104.0,4.3,25124.92172086722
UKH3,2016,33.6,3.5,26624.823943661973,10958.438373333323,6.1,1094.9,492.2,771496.0,3.8,25124.92172086722
UKH3,2017,35.2,3.3,26624.823943661973,10958.438373333323,6.6,1124.2,496.3,660300.0,4.2,25124.92172086722
UKH3,2018,33.5,3.7,26624.823943661973,10958.438373333323,5.6,1129.9,500.0,660300.0,2.8,25124.92172086722
UKH3,2019,36.7,4.1,26624.823943661973,10958.438373333323,6.6,1129.2,492.2,660300.0,3.2,25124.92172086722
UKI3,2014,69.6,7.7,26624.823943661973,10958.438373333323,7.2,796.4,10363.6,3438554.0,6.2,25124.92172086722
UKI3,2015,69.5,9.7,26624.823943661973,10958.438373333323,5.5,813.9,10514.2,3796831.0,5.4,25124.92172086722
UKI3,2016,74.7,10.0,26624.823943661973,10958.438373333323,0.3,804.6,10627.4,3080277.0,4.7,25124.92172086722
UKI3,2017,71.6,9.9,26624.823943661973,10958.438373333323,1.9,791.0,10719.0,3438554.0,5.6,25124.92172086722
UKI3,2018,71.5,8.2,26624.823943661973,10958.438373333323,7.4,829.0,10844.6,3438554.0,5.1,25124.92172086722
UKI3,2019,72.8,8.2,26624.823943661973,10958.438373333323,5.5,844.0,10627.4,3438554.0,3.8,25124.92172086722
UKI4,2014,56.1,7.3,26624.823943661973,10958.438373333323,9.0,1658.0,10817.8,5160146.5,7.8,25124.92172086722
UKI4,2015,58.0,7.3,26624.823943661973,10958.438373333323,7.2,1689.0,11029.7,5699845.0,7.2,25124.92172086722
UKI4,2016,59.7,6.6,26624.823943661973,10958.438373333323,1.6,1724.2,11201.4,4620448.0,7.2,25124.92172086722
UKI4,2017,59.9,7.1,26624.823943661973,10958.438373333323,4.6,1758.6,11357.1,5160146.5,5.3,25124.92172086722
UKI4,2018,62.6,7.6,26624.823943661973,10958.438373333323,1.9,1757.5,11509.1,5160146.5,4.3,25124.92172086722
UKI4,2019,63.8,8.9,26624.823943661973,10958.438373333323,4.6,1769.2,11201.4,5160146.5,4.0,25124.92172086722
UKI5,2014,42.7,2.8,26624.823943661973,10958.438373333323,6.0,1175.0,4258.3,4299351.5,7.4,25124.92172086722
UKI5,2015,43.3,3.9,26624.823943661973,10958.438373333323,5.6,1230.5,4320.9,4748338.0,7.5,25124.92172086722
UKI5,2016,45.8,4.9,26624.823943661973,10958.438373333323,1.2,1250.7,4374.6,3850365.0,5.5,25124.92172086722
UKI5,2017,45.8,5.1,26624.823943661973,10958.438373333323,4.2,1266.0,4425.5,4299351.5,5.6,25124.92172086722
UKI5,2018,46.3,5.6,26624.823943661973,10958.438373333323,0.6,1274.2,4473.1,4299351.5,4.6,25124.92172086722
UKI5,2019,46.7,5.1,26624.823943661973,10958.438373333323,4.2,1284.0,4374.6,4299351.5,4.4,25124.92172086722
UKI6,2014,50.8,6.0,26624.823943661973,10958.438373333323,3.0,837.6,3576.7,2578685.0,5.9,25124.92172086722
UKI6,2015,55.1,6.8,26624.823943661973,10958.438373333323,1.8,830.5,3611.6,2847154.0,4.6,25124.92172086722
UKI6,2016,53.6,6.5,26624.823943661973,10958.438373333323,-1.5,833.6,3639.0,2310216.0,4.2,25124.92172086722
UKI6,2017,53.7,7.3,26624.823943661973,10958.438373333323,3.1,842.9,3668.4,2578685.0,4.9,25124.92172086722
UKI6,2018,52.7,6.5,26624.823943661973,10958.438373333323,0.2,842.0,3698.1,2578685.0,4.7,25124.92172086722
UKI6,2019,55.3,7.5,26624.823943661973,10958.438373333323,1.8,878.3,3639.0,2578685.0,4.1,25124.92172086722
UKI7,2014,52.4,8.2,26624.823943661973,10958.438373333323,0.8,1375.9,4365.7,1720665.0,6.2,25124.92172086722
UKI7,2015,53.1,8.0,26624.823943661973,10958.438373333323,0.2,1358.1,4407.8,1901173.0,5.5,25124.92172086722
UKI7,2016,55.0,8.6,26624.823943661973,10958.438373333323,-2.8,1354.6,4441.7,1540157.0,5.0,25124.92172086722
UKI7,2017,54.9,7.9,26624.823943661973,10958.438373333323,0.2,1348.3,4475.4,1720665.0,4.9,25124.92172086722
UKI7,2018,55.9,8.9,26624.823943661973,10958.438373333323,-1.2,1378.6,4509.4,1720665.0,4.8,25124.92172086722
UKI7,2019,60.7,9.1,26624.823943661973,10958.438373333323,0.2,1358.6,4441.7,1720665.0,5.1,25124.92172086722
UKJ1,2014,51.0,11.0,26624.823943661973,10958.438373333323,4.1,1509.2,407.0,1891946.5,4.2,25124.92172086722
UKJ1,2015,51.7,10.4,26624.823943661973,10958.438373333323,3.9,1507.7,410.7,1714332.0,3.5,25124.92172086722
UKJ1,2016,51.4,10.9,26624.823943661973,10958.438373333323,2.2,1498.4,414.1,2069561.0,2.7,25124.92172086722
UKJ1,2017,53.9,10.9,26624.823943661973,10958.438373333323,2.8,1504.9,417.0,1891946.5,2.9,25124.92172086722
UKJ1,2018,53.0,10.9,26624.823943661973,10958.438373333323,2.2,1530.0,419.8,1891946.5,3.0,25124.92172086722
UKJ1,2019,53.0,11.9,26624.823943661973,10958.438373333323,2.8,1544.8,414.1,1891946.5,2.8,25124.92172086722
UKJ2,2014,45.4,6.3,26624.823943661973,10958.438373333323,7.5,1711.0,517.1,2187743.5,4.6,25124.92172086722
UKJ2,2015,46.4,7.1,26624.823943661973,10958.438373333323,7.9,1745.4,521.7,1973669.0,3.7,25124.92172086722
UKJ2,2016,46.8,7.1,26624.823943661973,10958.438373333323,5.8,1766.1,525.7,2401818.0,3.5,25124.92172086722
UKJ2,2017,49.3,7.2,26624.823943661973,10958.438373333323,7.1,1777.9,529.4,2187743.5,3.2,25124.92172086722
UKJ2,2018,50.4,6.7,26624.823943661973,10958.438373333323,5.7,1713.9,532.7,2187743.5,3.6,25124.92172086722
UKJ2,2019,51.4,6.6,26624.823943661973,10958.438373333323,7.1,1737.8,525.7,2187743.5,2.6,25124.92172086722
UKJ3,2014,43.5,6.4,26624.823943661973,10958.438373333323,4.9,1227.7,467.3,846907.0,4.2,25124.92172086722
UKJ3,2015,40.8,6.1,26624.823943661973,10958.438373333323,5.8,1192.2,470.8,842573.0,4.1,25124.92172086722
UKJ3,2016,40.0,6.2,26624.823943661973,10958.438373333323,4.8,1205.4,474.2,851241.0,3.7,25124.92172086722
UKJ3,2017,42.2,5.6,26624.823943661973,10958.438373333323,4.5,1213.7,477.1,846907.0,3.1,25124.92172086722
UKJ3,2018,42.9,5.9,26624.823943661973,10958.438373333323,3.4,1240.2,479.4,846907.0,2.7,25124.92172086722
UKJ3,2019,46.8,7.1,26624.823943661973,10958.438373333323,4.8,1216.4,474.2,846907.0,3.2,25124.92172086722
UKJ4,2014,37.5,3.7,26624.823943661973,10958.438373333323,7.1,1086.4,476.9,1369014.5,5.7,25124.92172086722
UKJ4,2015,36.3,4.0,26624.823943661973,10958.438373333323,7.6,1113.5,481.6,1121219.0,5.3,25124.92172086722
UKJ4,2016,39.3,3.5,26624.823943661973,10958.438373333323,7.1,1096.8,486.2,1616810.0,4.5,25124.92172086722
UKJ4,2017,36.5,3.2,26624.823943661973,10958.438373333323,6.5,1090.8,490.6,1369014.5,3.7,25124.92172086722
UKJ4,2018,37.7,3.1,26624.823943661973,10958.438373333323,6.2,1128.1,494.2,1369014.5,4.3,25124.92172086722
UKJ4,2019,42.9,3.5,26624.823943661973,10958.438373333323,7.1,1119.0,486.2,1369014.5,3.9,25124.92172086722
UKK1,2014,44.7,5.6,26624.823943661973,10958.438373333323,7.1,1517.9,323.8,1219291.5,4.8,25124.92172086722
UKK1,2015,45.6,6.5,26624.823943661973,10958.438373333323,7.6,1525.6,327.1,1073267.0,3.9,25124.92172086722
UKK1,2016,45.8,5.5,26624.823943661973,10958.438373333323,6.2,1527.0,330.1,1365316.0,3.6,25124.92172086722
UKK1,2017,47.8,5.4,26624.823943661973,10958.438373333323,6.7,1567.1,333.0,1219291.5,3.9,25124.92172086722
UKK1,2018,45.7,4.9,26624.823943661973,10958.438373333323,6.6,1577.0,335.7,1219291.5,2.9,25124.92172086722
UKK1,2019,45.7,4.8,26624.823943661973,10958.438373333323,6.7,1567.1,330.1,1219291.5,2.7,25124.92172086722
UKK2,2014,37.5,3.5,26624.823943661973,10958.438373333323,7.3,782.4,213.0,980365.0,4.5,25124.92172086722
UKK2,2015,40.1,3.8,26624.823943661973,10958.438373333323,8.9,780.6,214.5,917154.0,3.9,25124.92172086722
UKK2,2016,40.7,3.9,26624.823943661973,10958.438373333323,8.2,768.6,216.0,1043576.0,4.3,25124.92172086722
UKK2,2017,39.5,3.9,26624.823943661973,10958.438373333323,7.6,788.2,217.3,980365.0,2.8,25124.92172086722
UKK2,2018,39.4,4.1,26624.823943661973,10958.438373333323,7.1,769.5,218.4,980365.0,3.1,25124.92172086722
UKK2,2019,41.7,4.1,26624.823943661973,10958.438373333323,7.6,744.6,216.0,980365.0,2.1,25124.92172086722
UKK3,2014,36.9,2.0,26624.823943661973,10958.438373333323,8.6,328.0,153.9,379085.5,3.8,25124.92172086722
UKK3,2015,32.0,1.7,26624.823943661973,10958.438373333323,9.7,320.5,155.1,400413.0,4.5,25124.92172086722
UKK3,2016,34.8,2.0,26624.823943661973,10958.438373333323,11.7,327.9,156.6,357758.0,3.7,25124.92172086722
UKK3,2017,41.1,2.9,26624.823943661973,10958.438373333323,9.4,307.8,157.9,379085.5,2.4,25124.92172086722
UKK3,2018,41.2,2.2,26624.823943661973,10958.438373333323,9.9,319.3,159.1,379085.5,2.6,25124.92172086722
UKK3,2019,42.9,2.2,26624.823943661973,10958.438373333323,9.7,336.3,156.6,379085.5,2.1,25124.92172086722
UKK4,2014,38.0,3.6,26624.823943661973,10958.438373333323,8.7,680.1,172.7,525846.5,5.0,25124.92172086722
UKK4,2015,40.2,3.9,26624.823943661973,10958.438373333323,8.6,700.6,174.0,513019.0,3.7,25124.92172086722
UKK4,2016,40.0,2.9,26624.823943661973,10958.438373333323,9.4,714.0,175.3,538674.0,3.5,25124.92172086722
UKK4,2017,41.7,3.2,26624.823943661973,10958.438373333323,8.0,687.7,176.6,525846.5,4.0,25124.92172086722
UKK4,2018,43.1,3.0,26624.823943661973,10958.438373333323,8.5,692.9,177.7,525846.5,3.3,25124.92172086722
UKK4,2019,41.2,3.2,26624.823943661973,10958.438373333323,8.6,718.5,175.3,525846.5,3.0,25124.92172086722
UKL1,2014,33.5,2.3,26624.823943661973,10958.438373333323,2.4,1199.8,148.6,624454.0,6.9,25124.92172086722
UKL1,2015,36.3,2.8,26624.823943661973,10958.438373333323,3.6,1204.2,149.0,549795.0,6.5,25124.92172086722
UKL1,2016,35.4,2.2,26624.823943661973,10958.438373333323,4.1,1209.8,149.4,699113.0,4.9,25124.92172086722
UKL1,2017,35.1,2.2,26624.823943661973,10958.438373333323,2.8,1191.4,149.8,624454.0,4.6,25124.92172086722
UKL1,2018,37.0,2.7,26624.823943661973,10958.438373333323,4.3,1198.2,150.0,624454.0,4.9,25124.92172086722
UKL1,2019,38.0,2.5,26624.823943661973,10958.438373333323,3.6,1195.3,149.4,624454.0,4.0,25124.92172086722
UKL2,2014,43.2,4.1,26624.823943661973,10958.438373333323,1.4,726.8,150.0,593181.5,6.1,25124.92172086722
UKL2,2015,43.0,3.9,26624.823943661973,10958.438373333323,2.9,719.6,150.6,576073.0,4.8,25124.92172086722
UKL2,2016,43.5,3.5,26624.823943661973,10958.438373333323,4.4,713.4,151.3,610290.0,3.6,25124.92172086722
UKL2,2017,44.0,5.4,26624.823943661973,10958.438373333323,2.5,728.4,152.1,593181.5,4.3,25124.92172086722
UKL2,2018,43.2,4.7,26624.823943661973,10958.438373333323,3.9,727.6,152.7,593181.5,2.7,25124.92172086722
UKL2,2019,45.9,3.7,26624.823943661973,10958.438373333323,2.9,729.2,151.3,593181.5,3.2,25124.92172086722
UKM5,2014,47.5,3.9,26624.823943661973,10958.438373333323,5.7,327.6,75.3,240675.0,4.0,25124.92172086722
UKM5,2015,52.2,2.1,26624.823943661973,10958.438373333323,0.9,327.3,75.6,297754.0,3.2,25124.92172086722
UKM5,2016,48.9,2.0,26624.823943661973,10958.438373333323,-3.5,315.4,75.7,183596.0,5.1,25124.92172086722
UKM5,2017,46.6,1.7,26624.823943661973,10958.438373333323,5.7,317.2,75.9,240675.0,4.2,25124.92172086722
UKM5,2018,46.7,2.1,26624.823943661973,10958.438373333323,0.7,309.4,76.2,240675.0,3.5,25124.92172086722
UKM5,2019,55.8,3.5,26624.823943661973,10958.438373333323,0.9,319.0,75.7,240675.0,3.2,25124.92172086722
UKM6,2014,44.0,1.8,26624.823943661973,10958.438373333323,2.2,277.4,11.6,749021.0,3.9,25124.92172086722
UKM6,2015,42.1,1.8,26624.823943661973,10958.438373333323,4.5,275.9,11.6,1117238.0,2.8,25124.92172086722
UKM6,2016,44.1,2.5,26624.823943661973,10958.438373333323,2.8,256.4,11.6,380804.0,3.5,25124.92172086722
UKM6,2017,46.3,2.6,26624.823943661973,10958.438373333323,5.4,274.4,11.6,749021.0,2.6,25124.92172086722
UKM6,2018,44.6,2.5,26624.823943661973,10958.438373333323,3.7,273.9,11.7,749021.0,2.2,25124.92172086722
UKM6,2019,47.6,3.0,26624.823943661973,10958.438373333323,3.7,250.1,11.6,749021.0,2.8,25124.92172086722
UKM7,2014,50.6,4.4,26624.823943661973,10958.438373333323,6.15,1244.1,146.8,1450575.0526036131,5.8,25124.92172086722
UKM7,2015,50.9,4.5,26624.823943661973,10958.438373333323,6.15,1254.3,147.8,1450575.0526036131,6.0,25124.92172086722
UKM7,2016,50.9,4.7,26624.823943661973,10958.438373333323,6.15,1276.6,149.0,1450575.0526036131,4.8,25124.92172086722
UKM7,2017,51.8,4.8,26624.823943661973,10958.438373333323,6.4,1271.6,150.0,1450575.0526036131,3.7,25124.92172086722
UKM7,2018,52.3,4.9,26624.823943661973,10958.438373333323,5.9,1285.0,150.8,1450575.0526036131,3.6,25124.92172086722
UKM7,2019,53.0,4.0,26624.823943661973,10958.438373333323,6.15,1308.5,149.0,1450575.0526036131,3.4,25124.92172086722
UKM8,2014,45.4,3.2,26624.823943661973,10958.438373333323,4.2,980.3,782.1,1450575.0526036131,7.8,25124.92172086722
UKM8,2015,46.0,3.7,26624.823943661973,10958.438373333323,4.2,1001.0,786.4,1450575.0526036131,7.1,25124.92172086722
UKM8,2016,48.2,4.7,26624.823943661973,10958.438373333323,4.2,1015.4,793.1,1450575.0526036131,5.3,25124.92172086722
UKM8,2017,46.0,4.7,26624.823943661973,10958.438373333323,3.9,1006.7,797.2,1450575.0526036131,4.7,25124.92172086722
UKM8,2018,44.4,3.5,26624.823943661973,10958.438373333323,4.5,1027.3,800.0,1450575.0526036131,5.1,25124.92172086722
UKM8,2019,48.1,4.0,26624.823943661973,10958.438373333323,4.2,1024.7,793.1,1450575.0526036131,4.5,25124.92172086722
UKM9,2014,40.5,2.2,26624.823943661973,10958.438373333323,3.45,618.0,59.5,1450575.0526036131,5.3,25124.92172086722
UKM9,2015,40.8,2.2,26624.823943661973,10958.438373333323,3.45,598.8,59.6,1450575.0526036131,6.0,25124.92172086722
UKM9,2016,41.9,3.1,26624.823943661973,10958.438373333323,3.45,605.0,59.7,1450575.0526036131,6.2,25124.92172086722
UKM9,2017,42.0,3.1,26624.823943661973,10958.438373333323,3.2,599.6,59.7,1450575.0526036131,4.7,25124.92172086722
UKM9,2018,43.8,2.7,26624.823943661973,10958.438373333323,3.7,573.3,59.7,1450575.0526036131,3.2,25124.92172086722
UKM9,2019,46.9,2.6,26624.823943661973,10958.438373333323,3.45,574.4,59.7,1450575.0526036131,3.1,25124.92172086722
UKN0,2014,34.0,3.2,26624.823943661973,10958.438373333323,0.6,1177.8,135.7,704040.0,6.4,25124.92172086722
UKN0,2015,33.6,2.7,26624.823943661973,10958.438373333323,1.1,1181.6,136.5,1000850.0,6.1,25124.92172086722
UKN0,2016,34.4,2.8,26624.823943661973,10958.438373333323,0.5,1182.2,137.3,407230.0,5.7,25124.92172086722
UKN0,2017,35.6,2.5,26624.823943661973,10958.438373333323,1.2,1180.1,138.0,704040.0,4.5,25124.92172086722
UKN0,2018,37.2,3.3,26624.823943661973,10958.438373333323,1.2,1177.3,138.7,704040.0,3.6,25124.92172086722
UKN0,2019,40.6,3.9,26624.823943661973,10958.438373333323,1.1,1182.3,137.3,704040.0,2.7,25124.92172086722
HR02,2014,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
HR02,2015,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
HR04,2016,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
HR04,2017,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
HR04,2018,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
HR04,2019,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
HR05,2014,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
HR05,2015,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
HR06,2014,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
HR06,2015,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO01,2016,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO01,2017,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO01,2018,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO01,2019,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO03,2016,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO03,2017,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO03,2018,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO03,2019,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO04,2016,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO04,2017,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO04,2018,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO04,2019,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO05,2016,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO05,2017,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO05,2018,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO05,2019,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO08,2014,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO08,2015,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO09,2014,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO09,2015,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO0A,2014,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
NO0A,2015,29.97636916835701,3.4609292502639946,26624.823943661686,10958.438373333605,2.8709062821833147,1879.8088742393486,444.52554067971107,1450575.0526036175,8.403255340793494,25124.921720867795
